date;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;indicators
2024-06-12;-32.514214;115.81075;Australia;Western Australia;NIGHT;Unclassified;HNO3:1;1;L2_4;
2024-06-12;-18.121187;115.60234;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_5;
2024-06-12;-5.2782;121.64167;Banda Sea;;NIGHT;Unclassified;NH3:1;1;L2_6;
2024-06-12;42.254204;95.07846;China;Xinjiang Uygur;NIGHT;Unclassified;CaCO3:1,CH3OH:2;3;L2_8;
2024-06-12;55.934254;110.67481;Russian Federation;Buryat;NIGHT;Unclassified;C2H4:1;1;L2_9;
2024-06-12;-70.88792;-42.02122;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_10;
2024-06-12;7.5330877;80.41934;Sri Lanka;Kurunegala;DAY;Unclassified;HNO3:2;2;L2_11;
2024-06-12;28.559002;38.969376;Saudi Arabia;Tabuk;DAY;Unclassified;C2H2:9,C2H4:13,CaCO3:21,CH3OH:10,HCN:2,HCOOH:20,HNO3:9,CO:71,CO2:50,NH3:33,SO2:36;274;L2_12;
2024-06-12;38.614906;81.47166;China;Xinjiang Uygur;DAY;Unclassified;CH3OH:1,CO:1,SO2:1;3;L2_14;
2024-06-12;40.633568;103.05694;China;Nei Mongol;DAY;Unclassified;C2H2:2,C2H4:2,HCOOH:5,HNO3:4,CO:8,CO2:14,NH3:10,SO2:1;46;L2_7;
2024-06-12;-40.05133;-106.10065;South Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_15;
2024-06-12;-24.976767;-105.298676;South Pacific Ocean;;DAY;Unclassified;CH3OH:1,NH3:2;3;L2_16;
2024-06-12;0.93366474;65.68717;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_17;
2024-06-12;26.454899;37.795593;Saudi Arabia;Al Madinah;NIGHT;Unclassified;C2H4:3,CaCO3:1,CH3OH:1,HCOOH:3,HNO3:21,CO:1,CO2:8,NH3:14,SO2:7;59;L2_13;
2024-06-12;-70.209885;-70.83507;Antarctica;;NIGHT;Unclassified;NH3:2;2;L2_18;
2024-06-12;-26.311707;-79.20501;South Pacific Ocean;;NIGHT;Unclassified;C2H4:2;2;L2_19;
2024-06-12;22.545269;-102.520645;Mexico;Zacatecas;NIGHT;Unclassified;HNO3:1,NH3:1;2;L2_21;
2024-06-12;61.91159;116.4195;Russian Federation;Sakha;DAY;Unclassified;HCOOH:1;1;L2_22;
2024-06-12;73.23976;-174.33682;Arctic Ocean;;DAY;Unclassified;HNO3:1;1;L2_23;
2024-06-12;73.45755;-168.16606;Arctic Ocean;;DAY;Unclassified;HNO3:1;1;L2_24;
2024-06-12;43.305946;115.42736;China;Nei Mongol;DAY;Unclassified;HCOOH:1,CO2:3,NH3:1;5;L2_25;
2024-06-12;44.069046;120.85658;China;Nei Mongol;DAY;Unclassified;CO2:1;1;L2_26;
2024-06-12;61.4614;103.785385;Russian Federation;Krasnoyarsk;DAY;Unclassified;NH3:1;1;L2_27;
2024-06-12;62.753548;136.2915;Russian Federation;Sakha;DAY;Unclassified;CO:3,CO2:1,NH3:1;5;L2_28;
2024-06-12;67.46452;104.23371;Russian Federation;Krasnoyarsk;DAY;Unclassified;NH3:1;1;L2_29;
2024-06-12;-82.612625;106.32483;Antarctica;;NIGHT;Unclassified;HNO3:2;2;L2_30;
2024-06-12;-39.19356;48.149025;Indian Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_31;
2024-06-12;-20.670202;44.5361;Madagascar;Toliary;NIGHT;Unclassified;HCOOH:3;3;L2_32;
2024-06-12;-14.058968;-170.0753;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_33;
2024-06-12;32.962414;-171.77463;North Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_34;
2024-06-12;54.029675;-168.62062;Bering Sea;;NIGHT;Unclassified;NH3:1;1;L2_35;
2024-06-12;-74.01745;-35.53156;Southern Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_36;
2024-06-12;44.95314;27.4627;Romania;Brăila;DAY;Unclassified;NH3:1;1;L2_37;
2024-06-12;-18.02175;-34.05351;South Atlantic Ocean;;NIGHT;Unclassified;NH3:1;1;L2_38;
2024-06-12;-15.582453;20.281023;Angola;Cuando Cubango;NIGHT;Unclassified;NH3:2;2;L2_39;
2024-06-12;-6.43959;18.73463;Congo DRC;Kwango;NIGHT;Unclassified;CO:1,CO2:1;2;L2_40;
2024-06-12;0.7830173;-42.847878;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_41;
2024-06-12;16.158117;-36.588104;North Atlantic Ocean;;DAY;Unclassified;C2H4:1;1;L2_43;
2024-06-12;29.66891;-37.418903;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_44;
2024-06-12;39.82816;-36.548706;North Atlantic Ocean;;DAY;Unclassified;HNO3:2;2;L2_45;
2024-06-12;54.056892;124.70705;Russian Federation;Amur;NIGHT;Unclassified;CO:2;2;L2_46;
2024-06-12;-4.384233;-44.09219;Brazil;Maranhão;NIGHT;Unclassified;HNO3:3,SO2:2;5;L2_42;
2024-06-12;0.3119804;126.74996;Molukka Sea;;DAY;Unclassified;NH3:2;2;L2_47;
2024-06-12;37.93717;126.13401;North Korea;Hwanghae-namdo;DAY;Unclassified;NH3:2;2;L2_48;
2024-06-12;-17.250324;-71.475296;Peru;Arequipa;DAY;Unclassified;CO2:1,SO2:5;6;L2_49;
2024-06-12;-1.7688316;-79.587585;Ecuador;Los Rios;DAY;Unclassified;SO2:3;3;L2_50;
2024-06-12;-17.923979;93.87757;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_51;
2024-06-12;26.022688;-103.82935;Mexico;Durango;DAY;Unclassified;CaCO3:1;1;L2_20;
2024-06-12;82.345085;-34.424095;Greenland;Northeast Greenland National Par;DAY;Unclassified;HNO3:1;1;L2_52;
2024-06-12;16.760237;-13.513729;Mauritania;Brakna;DAY;Unclassified;C2H4:1,CaCO3:1,HCN:1,HCOOH:2,CO:1,CO2:3,NH3:2;11;L2_53;
2024-06-12;29.686237;-6.86867;Morocco;Guelmim - Es-Semara;DAY;Unclassified;CO:1;1;L2_55;
2024-06-12;34.179325;-2.9956899;Morocco;Oriental;DAY;Unclassified;NH3:1;1;L2_57;
2024-06-12;40.409245;150.95323;North Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_58;
2024-06-12;-64.44683;-176.41826;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_59;
2024-06-12;-39.72114;164.20772;Tasman Sea;;NIGHT;Unclassified;CaCO3:1;1;L2_60;
2024-06-12;-20.288013;157.34683;Coral Sea;;NIGHT;Unclassified;C2H4:2;2;L2_61;
2024-06-12;9.869811;-120.133484;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_62;
2024-06-12;11.928918;-125.003845;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_63;
2024-06-12;36.24708;-114.29337;United States;Nevada;DAY;Unclassified;C2H4:1,CaCO3:1,CO:7,CO2:2,NH3:3,SO2:6;20;L2_64;
2024-06-12;37.205658;-103.24429;United States;Colorado;DAY;Unclassified;C2H2:1,CH3OH:1;2;L2_66;
2024-06-12;48.66731;-112.370766;United States;Montana;DAY;Unclassified;SO2:2;2;L2_67;
2024-06-12;51.392445;49.68584;Russian Federation;Saratov;NIGHT;Unclassified;NH3:2;2;L2_69;
2024-06-12;59.076694;-108.93392;Canada;Saskatchewan;DAY;Unclassified;HNO3:1,NH3:1;2;L2_70;
2024-06-12;63.47711;23.784657;Finland;Western Finland;DAY;Unclassified;CaCO3:1,CH3OH:1;2;L2_71;
2024-06-12;80.27825;-67.14015;Greenland;Qaasuitsup;DAY;Unclassified;HNO3:1;1;L2_72;
2024-06-12;80.84028;-110.54997;Arctic Ocean;;DAY;Unclassified;NH3:1;1;L2_73;
2024-06-12;-32.267193;144.86359;Australia;New South Wales;DAY;Unclassified;NH3:2;2;L2_74;
2024-06-12;-18.329967;162.54532;Coral Sea;;DAY;Unclassified;NH3:1;1;L2_75;
2024-06-12;19.266102;-9.427584;Mauritania;Tagant;NIGHT;Unclassified;HNO3:1,NH3:1;2;L2_54;
2024-06-12;23.227665;171.94563;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_76;
2024-06-12;26.93261;-10.940012;Morocco;Es Semara;NIGHT;Unclassified;NH3:2;2;L2_56;
2024-06-12;-6.2004633;48.330566;Indian Ocean;;DAY;Unclassified;SO2:2;2;L2_77;
2024-06-12;3.719086;-114.67316;North Pacific Ocean;;NIGHT;Unclassified;SO2:2;2;L2_78;
2024-06-12;31.791359;-113.96434;Mexico;Sonora;NIGHT;Unclassified;C2H4:1,HNO3:1,NH3:1;3;L2_65;
2024-06-12;45.346745;69.68027;Kazakhstan;Zhambyl;DAY;Unclassified;CO2:8,NH3:3;11;L2_79;
2024-06-12;-32.028183;-49.67537;South Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_80;
2024-06-12;-4.007073;-63.824398;Brazil;Amazonas;NIGHT;Unclassified;NH3:2;2;L2_81;
2024-06-12;8.255886;-63.946968;Venezuela;Anzoátegui;NIGHT;Unclassified;HNO3:2;2;L2_82;
2024-06-12;46.363964;-80.34784;Canada;Ontario;NIGHT;Unclassified;NH3:2;2;L2_83;
2024-06-12;-36.20986;27.167196;Indian Ocean;;DAY;Unclassified;;0;L2_84;
2024-06-12;-30.652302;30.292898;South Africa;KwaZulu-Natal;DAY;Unclassified;NH3:2;2;L2_85;
2024-06-12;-4.7454305;25.19832;Congo DRC;Maniema;DAY;Unclassified;CO:2;2;L2_86;
2024-06-12;36.982967;30.517757;Turkiye;Antalya;DAY;Unclassified;CO:1;1;L2_87;
2024-06-12;47.855545;52.879642;Kazakhstan;Atyrau;DAY;Unclassified;CH3OH:1,HNO3:2,CO2:4;7;L2_68;
2024-06-12;75.35491;-140.57922;Arctic Ocean;;DAY;Unclassified;CH3OH:1;1;L2_88;
2024-06-13;-8.50643;21.404018;Angola;Lunda Norte;NIGHT;extrem;CO_2 CO_3 CO2_1 Band_3;4;L3_2;
2024-06-13;25.271702;17.048687;Libya;Murzuq;DAY;fire_type_1;C2H4_1:14,CO2_1:69,CO2_2:13,CO_2:10,CO_3:61,HNO3_1:21,NH3_2:10,SO2_6:9;207;L3_3;
2024-06-13;17.686378;50.781868;Yemen;Hadramawt;NIGHT;others;C2H4_1:2,CO2_3:1,CaCO3_1:2,HCOOH_1:8,HNO3_1:43;56;L3_4;
2024-06-13;28.794079;51.734776;Iran;Bushehr;DAY;volcano;C2H4_1:17,CO2_1:114,CO2_2:53,CO_2:10,CO_3:88,HCOOH_1:4,HNO3_1:48,NH3_2:19,SO2_2:1,SO2_3:5,SO2_6:13;372;L3_6;
2024-06-13;19.602077;54.678818;Oman;Dhofar;DAY;fire_type_1;C2H4_1:3,CO2_1:6,CO_2:1,CO_3:8,HNO3_1:79,SO2_6:1;98;L3_7;
2024-06-13;20.951002;6.2434707;Algeria;Tamanghasset;DAY;fire_type_1;C2H4_1:1,CO2_1:1,CO_3:2,HNO3_1:1,NH3_2:1;6;L3_9;
2024-06-13;26.389353;-3.5616386;Algeria;Adrar;DAY;fire_type_1;C2H4_1:10,CO2_1:14,CO2_2:7,CO_2:2,CO_3:40,HNO3_1:3,NH3_2:6,SO2_6:3;85;L3_10;
2024-06-13;24.626133;32.55014;Egypt;Aswan;DAY;fire_type_1;C2H4_1:2,CO2_1:3,CO2_2:9,CO_2:4,CO_3:3,HNO3_1:3,SO2_6:1;25;L3_11;
2024-06-13;25.696375;84.08605;India;Bihar;DAY;others;CO2_2:1,HCOOH_1:3,HNO3_1:1;5;L3_12;
2024-06-13;27.117271;19.810602;Libya;Al Wahat;NIGHT;others;C2H4_1:1,HNO3_1:1,NH3_3:2,SO2_6:2;6;L3_5;
2024-06-13;31.288515;86.29021;China;Xizang;DAY;others;CO2_1:1,CO2_2:8,HNO3_1:2,SO2_2:16,SO2_3:16;43;L3_13;
2024-06-13;31.444885;42.53154;Iraq;Al-Anbar;NIGHT;others;HNO3_1:5,NH3_2:1;6;L3_8;
2024-06-13;35.222363;-108.3637;United States;New Mexico;DAY;fire_type_1;CO2_1:20,CO2_2:3,CO_3:9,HNO3_1:1,HNO3_2:1,NH3_3:1;35;L3_14;
2024-06-13;36.501377;116.33016;China;Shandong;DAY;fire;CO_3:1,HCOOH_1:45,NH3_2:18,NH3_3:6;70;L3_15;
2024-06-13;36.83154;65.35736;Afghanistan;Faryab;DAY;fire_type_1;CO2_1:7,CO2_2:3,CO_3:3,HCOOH_1:1,HNO3_1:1;15;L3_16;
2024-06-13;37.08804;111.0351;China;Shanxi;DAY;fire;CO_3:3,HCOOH_1:3,NH3_2:5;11;L3_17;
2024-06-13;40.890697;94.14353;China;Gansu;DAY;fire_type_1;CO2_1:6,CO_3:3,HCOOH_1:4,HNO3_1:2,NH3_2:3,NH3_3:1;19;L3_18;
2024-06-13;40.49674;63.26883;Uzbekistan;Buxoro;DAY;fire_type_1;CO2_2:3,CO_3:1,NH3_3:1;5;L3_19;
2024-06-13;42.35418;67.48113;Kazakhstan;South Kazakhstan;DAY;fire_type_1;CO2_1:2,CO2_2:7,CO_3:1;10;L3_20;
2024-06-13;53.619995;127.358185;Russian Federation;Amur;DAY;extrem;C2H4_1 CO_3 CO2_1 Band_1 Band_3;5;L3_1;
2024-06-13;15.88545;119.177666;South China Sea;;NIGHT;Unclassified;NH3:1;1;L2_1;
2024-06-13;57.816612;93.70435;Russian Federation;Krasnoyarsk;DAY;Unclassified;NH3:3;3;L2_2;
2024-06-13;86.26713;61.558456;Arctic Ocean;;DAY;Unclassified;HNO3:1;1;L2_3;
2024-06-13;86.89701;69.38395;Arctic Ocean;;DAY;Unclassified;HNO3:1;1;L2_4;
2024-06-13;15.0994425;-22.570736;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_5;
2024-06-13;19.05214;-29.961098;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_6;
2024-06-13;20.870426;54.007957;Saudi Arabia;Ash-Sharqīyah;DAY;Unclassified;HCOOH:3,CO:3;6;L2_7;
2024-06-13;30.305145;70.91342;Pakistan;Punjab;DAY;Unclassified;C2H2:1,C2H4:4,CaCO3:1,CH3OH:1,HCOOH:2,HNO3:2,CO:13,CO2:3,NH3:18,SO2:5;50;L2_8;
2024-06-13;24.40738;17.665314;Libya;Murzuq;DAY;Unclassified;C2H2:4,C2H4:14,CaCO3:15,CH3OH:3,HCN:2,HCOOH:9,HNO3:6,CO:32,CO2:42,NH3:10,SO2:33;170;L2_10;
2024-06-13;38.78196;79.13849;China;Xinjiang Uygur;DAY;Unclassified;C2H4:1,HNO3:2,CO:1,CO2:1;5;L2_12;
2024-06-13;40.700943;70.448944;Tajikistan;Sughd;DAY;Unclassified;CO2:1;1;L2_13;
2024-06-13;45.69106;65.04673;Kazakhstan;Qyzylorda;DAY;Unclassified;C2H4:2,CH3OH:3,CO2:6;11;L2_14;
2024-06-13;45.590813;82.00318;Kazakhstan;Almaty;DAY;Unclassified;HNO3:1;1;L2_15;
2024-06-13;45.82195;76.27823;Kazakhstan;Almaty;DAY;Unclassified;CO2:1;1;L2_16;
2024-06-13;-51.72112;-93.6663;South Pacific Ocean;;NIGHT;Unclassified;SO2:2;2;L2_17;
2024-06-13;-24.07417;-104.54474;South Pacific Ocean;;NIGHT;Unclassified;CO2:2;2;L2_18;
2024-06-13;-3.0103097;-110.07924;South Pacific Ocean;;NIGHT;Unclassified;C2H4:1,CaCO3:1;2;L2_19;
2024-06-13;33.497757;-112.89701;United States;Arizona;NIGHT;Unclassified;C2H4:1,HCOOH:2,HNO3:1,SO2:3;7;L2_21;
2024-06-13;-14.086212;71.57141;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_22;
2024-06-13;13.498639;65.895645;Arabian Sea;;NIGHT;Unclassified;C2H4:1;1;L2_23;
2024-06-13;26.886805;69.350044;Pakistan;Sindh;NIGHT;Unclassified;C2H2:1,HCOOH:1,CO2:3,NH3:3,SO2:1;9;L2_9;
2024-06-13;-25.866009;14.470479;South Atlantic Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_24;
2024-06-13;10.607659;2.4000397;Benin;Alibori;NIGHT;Unclassified;C2H4:1;1;L2_25;
2024-06-13;24.176636;21.74019;Libya;Al Kufrah;NIGHT;Unclassified;C2H4:3,CaCO3:2,HCN:1,HCOOH:3,HNO3:4,CO2:6,NH3:5,SO2:4;28;L2_11;
2024-06-13;-20.64933;52.14586;Indian Ocean;;NIGHT;Unclassified;NH3:1;1;L2_26;
2024-06-13;-4.08536;50.982983;Indian Ocean;;NIGHT;Unclassified;CO:2;2;L2_27;
2024-06-13;43.823494;27.798668;Bulgaria;Dobrich;NIGHT;Unclassified;HNO3:1;1;L2_28;
2024-06-13;45.93815;-119.87417;United States;Washington;DAY;Unclassified;NH3:1;1;L2_29;
2024-06-13;-25.056028;-115.117775;South Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_30;
2024-06-13;34.95478;-111.48743;United States;Arizona;DAY;Unclassified;C2H2:1,C2H4:1,HCOOH:4,HNO3:4,CO:13,CO2:7,NH3:1,SO2:6;37;L2_20;
2024-06-13;40.487545;-96.64125;United States;Nebraska;DAY;Unclassified;NH3:1;1;L2_31;
2024-06-13;46.450844;-107.83276;United States;Montana;DAY;Unclassified;C2H4:2,CO:1;3;L2_33;
2024-06-13;-31.764236;-52.22692;Brazil;Rio Grande do Sul;DAY;Unclassified;NH3:1;1;L2_34;
2024-06-13;-14.7304535;-48.292374;Brazil;Goiás;DAY;Unclassified;C2H2:2;2;L2_35;
2024-06-13;8.449639;-41.558987;North Atlantic Ocean;;DAY;Unclassified;NH3:1;1;L2_36;
2024-06-13;-67.89873;-82.79468;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_37;
2024-06-13;-18.515663;-78.651024;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_38;
2024-06-13;30.312262;111.713646;China;Hubei;DAY;Unclassified;HCOOH:1;1;L2_39;
2024-06-13;35.385082;116.09196;China;Shandong;DAY;Unclassified;C2H4:1,NH3:11,SO2:2;14;L2_40;
2024-06-13;37.959408;126.912704;South Korea;Gyeonggi-do;DAY;Unclassified;NH3:2;2;L2_41;
2024-06-13;-3.793781;134.10495;INCONNU;INCONNU;DAY;Unclassified;NH3:2;2;L2_42;
2024-06-13;45.303345;160.38574;North Pacific Ocean;;DAY;Unclassified;HNO3:1;1;L2_43;
2024-06-13;62.425385;134.98773;Russian Federation;Sakha;DAY;Unclassified;CH3OH:2;2;L2_44;
2024-06-13;69.34484;138.91518;Russian Federation;Sakha;DAY;Unclassified;C2H2:1,CH3OH:1;2;L2_45;
2024-06-13;-38.85366;157.86554;Tasman Sea;;NIGHT;Unclassified;NH3:3;3;L2_46;
2024-06-13;58.320934;148.44293;Sea of Okhotsk;;NIGHT;Unclassified;HNO3:1;1;L2_47;
2024-06-13;61.869717;117.64667;Russian Federation;Sakha;DAY;Unclassified;NH3:1;1;L2_48;
2024-06-13;13.214107;166.95157;North Pacific Ocean;;DAY;Unclassified;SO2:2;2;L2_49;
2024-06-13;29.336498;166.0041;North Pacific Ocean;;DAY;Unclassified;HNO3:1;1;L2_50;
2024-06-13;80.25327;-67.23893;Greenland;Qaasuitsup;DAY;Unclassified;HNO3:2;2;L2_51;
2024-06-13;87.186935;-173.11671;Arctic Ocean;;DAY;Unclassified;HNO3:1,SO2:1;2;L2_52;
2024-06-13;87.98627;-143.85362;Arctic Ocean;;DAY;Unclassified;SO2:1;1;L2_53;
2024-06-13;-76.007774;-45.029694;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_54;
2024-06-13;-72.73589;-104.49879;Southern Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_55;
2024-06-13;-13.076839;-132.87914;South Pacific Ocean;;NIGHT;Unclassified;CO2:1,SO2:1;2;L2_56;
2024-06-13;12.38631;-139.09644;North Pacific Ocean;;NIGHT;Unclassified;NH3:1;1;L2_57;
2024-06-13;63.241966;65.786865;Russian Federation;Khanty-Mansiy;DAY;Unclassified;NH3:2;2;L2_58;
2024-06-13;87.56546;172.44461;Arctic Ocean;;DAY;Unclassified;HNO3:1;1;L2_59;
2024-06-13;-28.801758;-148.01086;South Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_60;
2024-06-13;-20.808868;25.875519;Botswana;Central;NIGHT;Unclassified;NH3:1;1;L2_61;
2024-06-13;-11.8993025;28.913923;Zambia;Luapula;NIGHT;Unclassified;C2H4:2;2;L2_62;
2024-06-13;-7.56929;25.125757;Congo DRC;Haut-Lomami;NIGHT;Unclassified;CO:1;1;L2_63;
2024-06-13;-25.43284;-64.498726;Argentina;Salta;DAY;Unclassified;C2H4:2,SO2:1;3;L2_64;
2024-06-13;-15.980193;-71.25869;Peru;Arequipa;DAY;Unclassified;SO2:9;9;L2_65;
2024-06-13;24.790466;95.41644;Myanmar;Sagaing;NIGHT;Unclassified;NH3:2;2;L2_66;
2024-06-13;-0.70149;-91.20942;Ecuador;Galápagos;DAY;Unclassified;C2H2:1;1;L2_67;
2024-06-13;22.826128;-98.602264;Mexico;Tamaulipas;DAY;Unclassified;HCOOH:1;1;L2_68;
2024-06-13;66.82529;-83.11538;Canada;Nunavut;DAY;Unclassified;CaCO3:1;1;L2_69;
2024-06-13;-43.11154;-28.450367;South Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_70;
2024-06-13;-26.87962;-17.4421;South Atlantic Ocean;;DAY;Unclassified;NH3:1;1;L2_71;
2024-06-13;-14.606996;-24.03551;South Atlantic Ocean;;DAY;Unclassified;CaCO3:2;2;L2_72;
2024-06-13;39.04731;-6.6060085;Spain;Extremadura;DAY;Unclassified;CO2:2,NH3:1;3;L2_73;
2024-06-13;48.599613;145.99509;Sea of Okhotsk;;DAY;Unclassified;CaCO3:1;1;L2_74;
2024-06-13;-18.44166;-155.40149;South Pacific Ocean;;NIGHT;Unclassified;CaCO3:1;1;L2_75;
2024-06-13;0.43959945;-166.57391;North Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_76;
2024-06-13;10.96861;12.831709;Nigeria;Borno;DAY;Unclassified;C2H4:1;1;L2_77;
2024-06-13;34.936787;5.7556396;Algeria;Biskra;DAY;Unclassified;CO:1;1;L2_78;
2024-06-13;59.052174;-169.1608;Bering Sea;;NIGHT;Unclassified;HCOOH:1;1;L2_79;
2024-06-13;67.14152;144.69655;Russian Federation;Sakha;DAY;Unclassified;CH3OH:1;1;L2_80;
2024-06-13;-22.85346;85.050255;Indian Ocean;;DAY;Unclassified;NH3:1;1;L2_81;
2024-06-13;-4.505805;-84.516594;South Pacific Ocean;;NIGHT;Unclassified;CO2:2;2;L2_82;
2024-06-13;16.959942;-87.94265;Caribbean Sea;;NIGHT;Unclassified;C2H2:1,CH3OH:1;2;L2_83;
2024-06-13;31.414143;89.21324;China;Xizang;DAY;Unclassified;CO:1;1;L2_84;
2024-06-13;36.57589;95.14827;China;Qinghai;DAY;Unclassified;CO2:1;1;L2_85;
2024-06-13;38.09528;-94.170715;United States;Missouri;NIGHT;Unclassified;NH3:2;2;L2_32;
2024-06-13;42.38202;94.52249;China;Xinjiang Uygur;DAY;Unclassified;C2H2:1,C2H4:1,CaCO3:1,HCOOH:3,HNO3:3,CO:4,CO2:3,NH3:1,SO2:1;18;L2_86;
2024-06-13;44.617397;108.75354;Mongolia;Dornogovi;DAY;Unclassified;CH3OH:1,CO2:2;3;L2_87;
2024-06-13;57.221554;105.85375;Russian Federation;Irkutsk;DAY;Unclassified;CH3OH:1;1;L2_88;
2024-06-13;63.588287;124.397316;Russian Federation;Sakha;DAY;Unclassified;C2H4:1;1;L2_89;
2024-06-13;-18.114227;-59.374714;Bolivia;Santa Cruz;NIGHT;Unclassified;CO:1;1;L2_90;
2024-06-13;28.192873;-60.545094;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_91;
2024-06-13;42.766827;133.42862;Japan Sea;;DAY;Unclassified;NH3:1;1;L2_92;
2024-06-13;63.876;109.22431;Russian Federation;Sakha;DAY;Unclassified;C2H4:1;1;L2_93;
2024-06-13;67.32193;166.73846;Russian Federation;Chukot;DAY;Unclassified;C2H2:1;1;L2_94;
2024-06-13;-19.564192;13.073679;Namibia;Kunene;DAY;Unclassified;NH3:1;1;L2_95;
2024-06-13;-16.282543;-175.37515;South Pacific Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_96;
2024-06-13;0.2347586;24.153463;Congo DRC;Tshopo;DAY;Unclassified;HNO3:2;2;L2_97;
2024-06-13;3.3949385;38.978966;Kenya;Marsabit;DAY;Unclassified;NH3:2;2;L2_98;
2024-06-13;43.68337;45.621597;Russian Federation;Chechnya;DAY;Unclassified;CO2:1;1;L2_99;
2024-06-13;49.58334;47.45918;Kazakhstan;West Kazakhstan;DAY;Unclassified;CO2:3;3;L2_100;
2024-06-13;52.957047;64.2793;Kazakhstan;Qostanay;DAY;Unclassified;HNO3:1;1;L2_101;
2024-06-14;-25.227497;-64.8512;Argentina;Salta;NIGHT;voc;C2H2_1:42,C2H4_1:48,HNO3_1:4,NH3_2:3;97;L3_3;
2024-06-14;-24.174149;-63.77692;Argentina;Salta;DAY;voc;C2H2_1:10,C2H4_1:17,HCN_1:5,HNO3_1:2;34;L3_2;
2024-06-14;-15.630921;-71.462296;Peru;Arequipa;DAY;extrem;SO2_2 SO2_4 SO2_6 Band_2;4;L3_1;
2024-06-14;11.778721;42.04423;Djibouti;Dikhil;DAY;fire_type_1;CO2_2:4,CO_3:3,NH3_2:1;8;L3_4;
2024-06-14;23.698486;47.835297;Saudi Arabia;Ar Riyad;DAY;fire_type_1;C2H4_1:27,CO2_1:68,CO2_2:25,CO_3:64,CaCO3_1:25,HNO3_1:126,NH3_2:10;345;L3_6;
2024-06-14;18.066046;52.37732;Yemen;Al Mahrah;NIGHT;others;HCOOH_1:7,HNO3_1:40;47;L3_5;
2024-06-14;25.044382;23.175077;Libya;Al Kufrah;DAY;fire_type_1;C2H4_1:13,CO2_1:74,CO2_2:19,CO_3:66,CaCO3_1:3,HNO3_1:15,NH3_2:5;195;L3_9;
2024-06-14;18.162298;14.70215;Niger;Agadez;DAY;fire_type_1;CO2_1:2,CO_3:4;6;L3_8;
2024-06-14;24.338064;-1.4427803;Algeria;Adrar;DAY;fire_type_1;C2H4_1:20,CO2_1:40,CO2_2:7,CO_3:51,CaCO3_1:3,HNO3_1:8,NH3_2:2;131;L3_10;
2024-06-14;22.294172;46.38573;Saudi Arabia;Ar Riyad;NIGHT;others;CO2_3:1,HNO3_1:8;9;L3_7;
2024-06-14;23.761055;33.868847;Egypt;Al Bahr al Ahmar;DAY;fire_type_1;CO2_2:2,CO_3:6,NH3_2:2;10;L3_11;
2024-06-14;26.366728;11.180949;Libya;Ghat;DAY;fire_type_1;CO2_1:16,CO2_2:2,CO_3:4,NH3_2:1;23;L3_12;
2024-06-14;30.139635;69.38289;Pakistan;Balochistan;DAY;fire_type_1;CO2_1:19,CO2_2:16,CO_3:9,HCOOH_1:1,HNO3_1:6,NH3_2:12,NH3_3:3;66;L3_13;
2024-06-14;30.509169;38.273422;Saudi Arabia;Al Jawf;DAY;others;C2H4_1:2,CO2_1:1,CO2_2:2,HNO3_1:3;8;L3_14;
2024-06-14;32.00557;-111.78864;United States;Arizona;DAY;fire_type_1;CO2_1:3,CO2_2:4,CO_3:9,NH3_3:1;17;L3_15;
2024-06-14;32.675396;82.28162;China;Xizang;DAY;others;SO2_3:6;6;L3_16;
